ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A1190456|Nie znaleziono ulicy 'T.kosciuszki w miejscowości RAKOW'|27-435|27-435|*RAKOW|Raków|*|T.kosciuszki|||||*ŁÓDZKIE|DOLNOŚLĄSKIE|*WIELUŃSKI|trzebnicki|*WIERZCHLAS|Wisznia Mała
A1196260|Nie znaleziono ulicy 'T.Kościuszki w miejscowości BYDGOSZCZ'|85-079|85-079|BYDGOSZCZ|Bydgoszcz|*|T.Kościuszki|27|27|bud.A|bud.A|*ŁÓDZKIE|KUJAWSKO-POMORSKIE|*|Bydgoszcz|*|Bydgoszcz
A1349345|Nie znaleziono ulicy 'T.Michałka w miejscowości LEŻAJSK'|37-300|37-300|LEŻAJSK|Leżajsk|*|T.Michałka|27B|27B|||*|PODKARPACKIE|*|leżajski|*|Leżajsk
A1179055|Nie znaleziono ulicy 'T.Zana w miejscowości LUBLIN'|20-634|20-634|LUBLIN|Lublin|*|T.Zana|38a|38a|||*ŁÓDZKIE|LUBELSKIE|*|Lublin|*|Lublin
A1345440|Nie znaleziono ulicy 'Targowisko 310,386 w miejscowości KŁAJ'|32-015|32-015|KŁAJ|Kłaj|*|Targowisko 310,386|||||*|MAŁOPOLSKIE|*|wielicki|*|Kłaj
A1192028|Nie znaleziono ulicy 'Targowisko w miejscowości KLAJ'|32-015|32-015|*KLAJ|Kłaj|*|Targowisko|358|358|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|wielicki|*WIERZCHLAS|Kłaj
A1360428|Nie znaleziono ulicy 'Tetmajera w miejscowości DĄBROWA GÓRNICZA'|41-300|41-300|DĄBROWA GÓRNICZA|Dąbrowa Górnicza|*|Tetmajera|7|7|||ŚLĄSKIE|ŚLĄSKIE|DĄBROWA GÓRNICZA|Dąbrowa Górnicza|DĄBROWA GÓRNICZA|Dąbrowa Górnicza
A1235861|Nie znaleziono ulicy 'Tokarskiego w miejscowości GLIWICE-OSTROPA'|44-151|44-151|*GLIWICE-OSTROPA|Gliwice|*|Tokarskiego|211|211|||*|ŚLĄSKIE|*|Gliwice|*|Gliwice
A1353201|Nie znaleziono ulicy 'Tomaszów w miejscowości OROŃSKO'|26-505|26-505|OROŃSKO|Orońsko|*|Tomaszów|16A|16A|||*|MAZOWIECKIE|*|szydłowiecki|*|Orońsko
A1350092|Nie znaleziono ulicy 'Ul. 1 Ma w miejscowości PAWŁOWICE'|43-250|43-250|PAWŁOWICE|Pawłowice|*|Ul. 1 Ma|1|1|37|37|*|ŚLĄSKIE|*|pszczyński|*|Pawłowice
A1439|Nie znaleziono ulicy 'ul. B.Prusa w miejscowości KRAKÓW'|30-117|30-117|KRAKÓW|Kraków|*|ul. B.Prusa|17|17|4|4|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1350252|Nie znaleziono ulicy 'Ul. H. Sienkiewicza w miejscowości CHRZANÓW'|32-500|32-500|CHRZANÓW|Chrzanów|*|Ul. H. Sienkiewicza|9|9|12|12|*|MAŁOPOLSKIE|*|chrzanowski|*|Chrzanów
A1345927|Nie znaleziono ulicy 'ul. Ignacego Paderewskiego w miejscowości KIELCE'|25-004|25-004|KIELCE|Kielce|*|ul. Ignacego Paderewskiego|31|31|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|Kielce|*|Kielce
A8055|Nie znaleziono ulicy 'ul. Kr. Jadwigi w miejscowości KRAKÓW'|30-218|30-218|KRAKÓW|Kraków|*|ul. Kr. Jadwigi|292|292|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1349920|Nie znaleziono ulicy 'Ul. Marii Konopnickiej w miejscowości WOJNICZ'|32-830|32-830|WOJNICZ|Wojnicz|*|Ul. Marii Konopnickiej|1|1|||*|MAŁOPOLSKIE|*|tarnowski|*|Wojnicz
A1350228|Nie znaleziono ulicy 'Ul. Rogozina w miejscowości SYRYNIA'|44-361|44-361|SYRYNIA|Syrynia|*|Ul. Rogozina|16|16|||*|ŚLĄSKIE|*|wodzisławski|*|Lubomia
A1349853|Nie znaleziono ulicy 'Ul. W. Witosa w miejscowości ROPCZYCE'|39-100|39-100|ROPCZYCE|Ropczyce|*|Ul. W. Witosa|1a|1a|||*|PODKARPACKIE|*|ropczycko-sędziszowski|*|Ropczyce
A1350180|Nie znaleziono ulicy 'Ul.J. Piłsudskiego w miejscowości TARNÓW'|33-100|33-100|TARNÓW|Tarnów|*|Ul.J. Piłsudskiego|14|14|5|5|*|MAŁOPOLSKIE|*|Tarnów|*|Tarnów
A1350433|Nie znaleziono ulicy 'Ul.Jastrzębia w miejscowości KRYNICA'|33-380|33-380|KRYNICA|Krynica|*|Ul.Jastrzębia|11|11|||*|LUBELSKIE|*|chełmski|*|Dubienka
A10749|Nie znaleziono ulicy 'ul.Kolonia Stella w miejscowości CHRZANÓW'|32-501|32-501|CHRZANÓW|Chrzanów|*|ul.Kolonia Stella|30|30|||*ŁÓDZKIE|DOLNOŚLĄSKIE|*WIELUŃSKI|wrocławski|*WIERZCHLAS|Kobierzyce
A1268400|Nie znaleziono ulicy 'UL.LUDOWA w miejscowości KRYNICA'|33-380|33-380|KRYNICA|Krynica|*|UL.LUDOWA|4|4|||*MAŁOPOLSKIE|LUBELSKIE|*NOWOSĄDECKI|chełmski|*KRYNICA-ZDRÓJ|Dubienka
A1349997|Nie znaleziono ulicy 'Ul.P.O.W w miejscowości PSZÓW'|44-370|44-370|PSZÓW|Pszów|*|Ul.P.O.W|31|31|||*|ŚLĄSKIE|*|wodzisławski|*|Pszów
A1350278|Nie znaleziono ulicy 'Ul.Płocka w miejscowości TRZEBINIA'|32-541|32-541|TRZEBINIA|Trzebinia|*|Ul.Płocka|10|10|||*|ŚLĄSKIE|*|żywiecki|*|Świnna
A943|Nie znaleziono ulicy 'UL.W.POLA w miejscowości WIELICZKA'|32-020|32-020|WIELICZKA|Wieliczka|*|UL.W.POLA|12|12|112|112|MAŁOPOLSKIE|MAŁOPOLSKIE|WIELICKI|wielicki|WIELICZKA|Wieliczka
A1444|Nie znaleziono ulicy 'ul.Walerego Goetla 12 w miejscowości KRAKÓW'|30-065|30-065|KRAKÓW|Kraków|*|ul.Walerego Goetla 12|12|12|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1349870|Nie znaleziono ulicy 'Ul.Wincentego Pola w miejscowości BIELSKO - BIAŁA'|43-300|43-300|BIELSKO - BIAŁA|Bielsko-Biała|*|Ul.Wincentego Pola|3|3|1|1|*|ŚLĄSKIE|*|Bielsko-Biała|*|Bielsko-Biała
A1350723|Nie znaleziono ulicy 'Uranowa w miejscowości BIELSKO-BIAŁA'|80-041|80-041|BIELSKO-BIAŁA|Bielsko-Biała|*|Uranowa|16B|16B|20|20|*|ŚLĄSKIE|*|Bielsko-Biała|*|Bielsko-Biała
A1352653|Nie znaleziono ulicy 'W. Jagiełły w miejscowości TARNÓW'|33-100|33-100|TARNÓW|Tarnów|*|W. Jagiełły|190|190|||*|MAŁOPOLSKIE|*|Tarnów|*|Tarnów
A1349181|Nie znaleziono ulicy 'W. POLA w miejscowości WIELICZKA'|32-020|32-020|WIELICZKA|Wieliczka|*|W. POLA|16|16|8|8|MAŁOPOLSKIE|MAŁOPOLSKIE|*|wielicki|*|Wieliczka
A1350938|Nie znaleziono ulicy 'W. Witosa w miejscowości PIŃCZÓW'|28-400|28-400|PIŃCZÓW|Pińczów|*|W. Witosa|2|2|3|3|*|ŚWIĘTOKRZYSKIE|*|pińczowski|*|Pińczów
A8334|Nie znaleziono ulicy 'W.Goetla w miejscowości KRAKÓW'|30-073|30-073|KRAKÓW|Kraków|*|W.Goetla|39|39|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A8646|Nie znaleziono ulicy 'W.Goetla w miejscowości KRAKÓW'|30-065|30-065|KRAKÓW|Kraków|*|W.Goetla|39|39|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1704993|Nie znaleziono ulicy 'W.Korfantego w miejscowości KATOWICE'|40-153|40-153|KATOWICE|Katowice|*|W.Korfantego|195|195|17|17|*|ŚLĄSKIE|*|Katowice|*|Katowice
A1910821|Nie znaleziono ulicy 'W.Przyborowskiego w miejscowości DOMASZOWICE'|25-351|25-351|DOMASZOWICE|Domaszowice|*|W.Przyborowskiego|170|170|||*|ŚWIĘTOKRZYSKIE|*|kielecki|*|Masłów
A1256655|Nie znaleziono ulicy 'W.STWOSZA w miejscowości SOSNOWIEC'|41-200|41-200|SOSNOWIEC|Sosnowiec|*|W.STWOSZA|14|14|156|156|ŚLĄSKIE|ŚLĄSKIE|SOSNOWIEC|Sosnowiec|SOSNOWIEC|Sosnowiec
A1348732|Nie znaleziono ulicy 'W.Weryhy-Darowskiego w miejscowości KRAKÓW'|30-198|30-198|KRAKÓW|Kraków|*|W.Weryhy-Darowskiego|25|25|10|10|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1190583|Nie znaleziono ulicy 'W.Witosa w miejscowości PIOTRKOW TRYBUNALSKI'|97-300|97-300|*PIOTRKOW TRYBUNALSKI|Piotrków Trybunalski|*|W.Witosa|46|46|||ŁÓDZKIE|ŁÓDZKIE|*WIELUŃSKI|Piotrków Trybunalski|*WIERZCHLAS|Piotrków Trybunalski
A1925206|Nie znaleziono ulicy 'W.Zamoyskiego w miejscowości ZALASEWO'|62-020|62-020|ZALASEWO|Zalasewo|*|W.Zamoyskiego|12|12|39|39|*|WIELKOPOLSKIE|*|poznański|*|Swarzędz
A5929|Nie znaleziono ulicy 'Walerego Goetla w miejscowości Krakow'|30-065|30-065|*Krakow|Kraków|*|Walerego Goetla|22|22|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A7841|Nie znaleziono ulicy 'Walerego Goetla w miejscowości KRAKÓW'|30-065|30-065|KRAKÓW|Kraków|*|Walerego Goetla|19|19|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A7857|Nie znaleziono ulicy 'Walerego Goetla w miejscowości KRAKÓW'|30-065|30-065|KRAKÓW|Kraków|*|Walerego Goetla|30|30|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A5945|Nie znaleziono ulicy 'Walerego Goetla w miejscowości KRAKÓW'|30-065|30-065|KRAKÓW|Kraków|*|Walerego Goetla|4|4|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A7898|Nie znaleziono ulicy 'Walerego Goetla w miejscowości KRAKÓW'|30-065|30-065|KRAKÓW|Kraków|*|Walerego Goetla|16|16|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
ZA1223347|Nie znaleziono ulicy 'WALEREGO GOETLA w miejscowości KRAKÓW'|30-065|30-065|KRAKÓW|Kraków|*|WALEREGO GOETLA|43|43|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1223347|Nie znaleziono ulicy 'WALEREGO GOETLA w miejscowości KRAKÓW'|30-065|30-065|KRAKÓW|Kraków|*|WALEREGO GOETLA|43|43|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1783951|Nie znaleziono ulicy 'Walerego Sławka w miejscowości KRAKÓW'|30-633|30-633|KRAKÓW|Kraków|*|Walerego Sławka|15|15|153|153|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1349859|Nie znaleziono ulicy 'Walki Młodych w miejscowości BĘDZIN'|42-500|42-500|BĘDZIN|Będzin|*|Walki Młodych|11|11|59|59|*|ŚLĄSKIE|*|będziński|*|Będzin
A1349541|Nie znaleziono ulicy 'Waltera w miejscowości TRZEBINIA'|32-540|32-540|TRZEBINIA|Trzebinia|*|Waltera|1|1|||*ŚLĄSKIE|MAŁOPOLSKIE|*|chrzanowski|*|Trzebinia
A1245050|Nie znaleziono ulicy 'Waltera w miejscowości TRZEBINIA'|32-540|32-540|TRZEBINIA|Trzebinia|*|Waltera|53|53|||MAŁOPOLSKIE|MAŁOPOLSKIE|CHRZANOWSKI|chrzanowski|*CHRZANÓW|Trzebinia
A1357832|Nie znaleziono ulicy 'Warecka w miejscowości BOROWINA'|05-507|05-507|BOROWINA|Borowina|*|Warecka|37a|37a|||*MAZOWIECKIE|LUBELSKIE|*PIASECZYŃSKI|łukowski|*PIASECZNO|Stanin
A1348524|Nie znaleziono ulicy 'Wiejska w miejscowości KŁAJ'|32-015|32-015|KŁAJ|Kłaj|*|Wiejska|29|29|||*|MAŁOPOLSKIE|*|wielicki|*|Kłaj
A1353493|Nie znaleziono ulicy 'Wielicka w miejscowości PODŁĘŻE'|32-003|32-003|PODŁĘŻE|Podłęże|*|Wielicka|412|412|||*|MAŁOPOLSKIE|*|wielicki|*|Niepołomice
A1347105|Nie znaleziono ulicy 'Wierzbie w miejscowości PIERZCHNICA'|26-015|26-015|PIERZCHNICA|Pierzchnica|*|Wierzbie|3a|3a|||*|ŚWIĘTOKRZYSKIE|*|kielecki|*|Pierzchnica
A1191578|Nie znaleziono ulicy 'wilczyska w miejscowości BOBOWA'|38-350|38-350|BOBOWA|Bobowa|*|wilczyska|5|5|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|gorlicki|*WIERZCHLAS|Bobowa
A1348493|Nie znaleziono ulicy 'Wilków w miejscowości KOCMYRZÓW'|32-010|32-010|KOCMYRZÓW|Kocmyrzów|*|Wilków|62|62|||*|MAŁOPOLSKIE|*|krakowski|*|Kocmyrzów-Luborzyca
A9251|Nie znaleziono ulicy 'Wincentego Danka w miejscowości KRAKÓW'|31-228|31-228|KRAKÓW|Kraków|*|Wincentego Danka|4|4|21|21|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1346958|Nie znaleziono ulicy 'Wincentego Danka w miejscowości KRAKÓW'|31-229|31-229|KRAKÓW|Kraków|*|Wincentego Danka|8|8|38|38|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1223687|Nie znaleziono ulicy 'Wincentego Danka w miejscowości KRAKÓW'|31-229|31-229|KRAKÓW|Kraków|*|Wincentego Danka|4|4|45|45|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1349336|Nie znaleziono ulicy 'Wincentego Pola w miejscowości KROSNO'|38-404|38-404|KROSNO|Krosno|*|Wincentego Pola|25|25|||*|PODKARPACKIE|*|Krosno|*|Krosno
A1349160|Nie znaleziono ulicy 'WINCENTEGO POLA w miejscowości NOWY SĄCZ'|33-300|33-300|NOWY SĄCZ|Nowy Sącz|*|WINCENTEGO POLA|40|40|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|Nowy Sącz|*|Nowy Sącz
A1350478|Nie znaleziono ulicy 'Wincentego Pola w miejscowości WIELICZKA'|32-020|32-020|WIELICZKA|Wieliczka|*|Wincentego Pola|14|14|115|115|*|MAŁOPOLSKIE|*|wielicki|*|Wieliczka
T8724|Nie znaleziono ulicy 'Wincentego Weryhy-Darowskiego w miejscowości KRAKÓW'|30-198|30-198|KRAKÓW|Kraków|*|Wincentego Weryhy-Darowskiego|14|14|4|4|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1892491|Nie znaleziono ulicy 'Wincentego Witosa w miejscowości KATOWICE'|40-832|40-832|KATOWICE|Katowice|*|Wincentego Witosa|38A|38A|12|12|*|ŚLĄSKIE|*|Katowice|*|Katowice
A1349465|Nie znaleziono ulicy 'Wiśniowa w miejscowości WIŚNIOWA WIŚNIOWA'|32-412|32-412|*WIŚNIOWA WIŚNIOWA|Wiśniowa|*|Wiśniowa|198|198|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|myślenicki|*|Wiśniowa
A1349558|Nie znaleziono ulicy 'Witanowice w miejscowości WITANOWICE WITANOWICE'|34-103|34-103|*WITANOWICE WITANOWICE|Witanowice|*|Witanowice|242|242|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|wadowicki|*|Tomice
A1349280|Nie znaleziono ulicy 'Wł. Jagiełły w miejscowości OSTRÓDA'|14-100|14-100|OSTRÓDA|Ostróda|*|Wł. Jagiełły|17A|17A|24|24|*|WARMIŃSKO-MAZURSKIE|*|ostródzki|*|Ostróda
A1176383|Nie znaleziono ulicy 'Wł.Jagiełły w miejscowości TARNÓW'|33-100|33-100|TARNÓW|Tarnów|*|Wł.Jagiełły|106|106|||MAŁOPOLSKIE|MAŁOPOLSKIE|*TARNOWSKI|Tarnów|TARNÓW|Tarnów
A1173401|Nie znaleziono ulicy 'Wł.Żeleńskiego w miejscowości KRAKÓW'|31-353|31-353|KRAKÓW|Kraków|*|Wł.Żeleńskiego|13|13|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1185844|Nie znaleziono ulicy 'Wojska Polskiego w miejscowości CHRZANÓW'|32-050|32-050|CHRZANÓW|Chrzanów|*|Wojska Polskiego|6|6|16|16|*ŁÓDZKIE|DOLNOŚLĄSKIE|*WIELUŃSKI|wrocławski|*WIERZCHLAS|Kobierzyce
A1353665|Nie znaleziono ulicy 'Wypoczynkowa w miejscowości JAWORZE GÓRNE'|43-384|43-384|JAWORZE GÓRNE|Jaworze Górne|*|Wypoczynkowa|254|254|||*|PODKARPACKIE|*|dębicki|*|Pilzno
A1353468|Nie znaleziono ulicy 'Wysokie w miejscowości WIZAJNY'|16-407|16-407|*WIZAJNY|Wiżajny|*|Wysokie|10|10|||*|PODLASKIE|*|suwalski|*|Wiżajny
A1348572|Nie znaleziono ulicy 'XX-Straconych w miejscowości WOLBROM'|32-340|32-340|WOLBROM|Wolbrom|*|XX-Straconych|59|59|||*|MAŁOPOLSKIE|*|olkuski|*|Wolbrom
A1353510|Nie znaleziono ulicy 'XXX-lecia w miejscowości KLUCZE'|32-310|32-310|KLUCZE|Klucze|*|XXX-lecia|11|11|57|57|*|MAŁOPOLSKIE|*|olkuski|*|Klucze
A1355098|Nie znaleziono ulicy 'XXX-lecia w miejscowości KLUCZE'|32-310|32-310|KLUCZE|Klucze|*|XXX-lecia|9|9|73|73|MAŁOPOLSKIE|MAŁOPOLSKIE|*|olkuski|*|Klucze
A1343461|Nie znaleziono ulicy 'Z.Augusta w miejscowości LIMANOWA'|34-600|34-600|LIMANOWA|Limanowa|*|Z.Augusta|12|12|||*|MAŁOPOLSKIE|*|limanowski|*|Limanowa
ZA1206946|Nie znaleziono ulicy 'Z.Nałkowskiej w miejscowości KIELCE'|25-546|25-546|KIELCE|Kielce|*|Z.Nałkowskiej|1|1|15|15|ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|KIELCE|Kielce|KIELCE|Kielce
A1347608|Nie znaleziono ulicy 'Z.Nałkowskiej w miejscowości KIELCE'|25-546|25-546|KIELCE|Kielce|*|Z.Nałkowskiej|2A|2A|||*|ŚWIĘTOKRZYSKIE|*|Kielce|*|Kielce
A1353377|Nie znaleziono ulicy 'Zabawa w miejscowości WIELICZKA'|32-020|32-020|WIELICZKA|Wieliczka|*|Zabawa|121|121|||*|MAŁOPOLSKIE|*|wielicki|*|Wieliczka
A1231757|Nie znaleziono ulicy 'Zadwór w miejscowości IWONICZ ZDRÓJ'|38-440|38-440|IWONICZ ZDRÓJ|Iwonicz-Zdrój|*|Zadwór|14|14|||*|PODKARPACKIE|*|krośnieński|*|Iwonicz-Zdrój
A1350940|Nie znaleziono ulicy 'Zadwór w miejscowości IWONICZ ZDRÓJ'|38-440|38-440|IWONICZ ZDRÓJ|Iwonicz-Zdrój|*|Zadwór|11|11|4|4|*|PODKARPACKIE|*|krośnieński|*|Iwonicz-Zdrój
A1345426|Nie znaleziono ulicy 'Zalesie w miejscowości TARGOWISKA'|38-423|38-423|TARGOWISKA|Targowiska|*|Zalesie|10 a|10 a|||*|PODKARPACKIE|*|krośnieński|*|Miejsce Piastowe
A1191780|Nie znaleziono ulicy 'Zarzecze w miejscowości DEBOWIEC'|38-220|38-220|*DEBOWIEC|Dębowiec|*|Zarzecze|217|217|||*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|jasielski|*WIERZCHLAS|Dębowiec
A1350475|Nie znaleziono ulicy 'Zarzecze w miejscowości OSTROWIEC ŚWIĘT.'|27-400|27-400|*OSTROWIEC ŚWIĘT.|Ostrowiec Świętokrzyski|*|Zarzecze|44|44|||*|ŚWIĘTOKRZYSKIE|*|ostrowiecki|*|Ostrowiec Świętokrzyski
A12113|Nie znaleziono ulicy 'Zawada 26 w miejscowości POŁANIEC'|28-230|28-230|POŁANIEC|Połaniec|*|Zawada 26|||||*ŁÓDZKIE|ŚWIĘTOKRZYSKIE|*WIELUŃSKI|staszowski|*WIERZCHLAS|Połaniec
A1348849|Nie znaleziono ulicy 'Zawada w miejscowości TARNOWIEC'|33-112|33-112|TARNOWIEC|Tarnowiec|*|Zawada|39|39|||*|MAŁOPOLSKIE|*|tarnowski|*|Tarnów
A11361|Nie znaleziono ulicy 'Zawadzkiego w miejscowości GLIWICE 9'|44-109|44-109|*GLIWICE 9|Gliwice|*|Zawadzkiego|45|45|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Gliwice|*WIERZCHLAS|Gliwice
A1343887|Nie znaleziono ulicy 'ZHP w miejscowości SIEMIANOWICE ŚLĄSKIE'|41-106|41-106|SIEMIANOWICE ŚLĄSKIE|Siemianowice Śląskie|*|ZHP|11|11|24|24|*|ŚLĄSKIE|*|Siemianowice Śląskie|*|Siemianowice Śląskie
A16623|Nie znaleziono ulicy 'Zielona w miejscowości KRYNICA'|33-380|33-380|KRYNICA|Krynica|*|Zielona|5|5|20|20|*ŁÓDZKIE|LUBELSKIE|*WIELUŃSKI|chełmski|*WIERZCHLAS|Dubienka
A5864|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości Kraków'|30-611|30-611|Kraków|Kraków|*|Zubrzyckiego|2|2|8|8|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A2243|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości Kraków'|30-611|30-611|Kraków|Kraków|*|Zubrzyckiego|9|9|6|6|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A819|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości Kraków'|30-611|30-611|Kraków|Kraków|*|Zubrzyckiego|9|9|12|12|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A8717|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości Kraków'|30-611|30-611|Kraków|Kraków|*|Zubrzyckiego|6|6|8|8|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A8998|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości Kraków'|30-611|30-611|Kraków|Kraków|*|Zubrzyckiego|2|2|8|8|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A8607|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości Kraków'|30-611|30-611|Kraków|Kraków|*|Zubrzyckiego|4|4|8|8|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A8627|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości Kraków'|30-611|30-611|Kraków|Kraków|*|Zubrzyckiego|4|4|8|8|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A7847|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości KRAKÓW'|30-611|30-611|KRAKÓW|Kraków|*|Zubrzyckiego|8|8|19|19|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A8411|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości KRAKÓW'|30-611|30-611|KRAKÓW|Kraków|*|Zubrzyckiego|9|9|12|12|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A16933|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości KRAKÓW'|30-611|30-611|KRAKÓW|Kraków|*|Zubrzyckiego|4|4|17|17|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
ZA1281660|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości KRAKÓW'|30-611|30-611|KRAKÓW|Kraków|*|Zubrzyckiego|4|4|43|43|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1192510|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości KRAKÓW'|30-611|30-611|KRAKÓW|Kraków|*|Zubrzyckiego|9|9|9|9|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A2918|Nie znaleziono ulicy 'Zubrzyckiego w miejscowości KRAKÓW'|30-611|30-611|KRAKÓW|Kraków|*|Zubrzyckiego|9|9|9|9|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
ZA1236599|Nie znaleziono ulicy 'Zyndrama w miejscowości ŁĄCKO'|33-390|33-390|ŁĄCKO|Łącko|*|Zyndrama|315|315|||MAŁOPOLSKIE|MAŁOPOLSKIE|NOWOSĄDECKI|nowosądecki|ŁĄCKO|Łącko
A1210933|Nie znaleziono ulicy 'Źródlana w miejscowości KRYNICA'|33-380|33-380|KRYNICA|Krynica|*|Źródlana|22|22|25|25|*|LUBELSKIE|*|chełmski|*|Dubienka
A1351220|Nie znaleziono ulicy 'Żabińskiego w miejscowości GLIWICE'|44-100|44-100|GLIWICE|Gliwice|*|Żabińskiego|29|29|2|2|*|ŚLĄSKIE|*|Gliwice|*|Gliwice
A1350913|Nie znaleziono ulicy 'Żółkiewskiego w miejscowości SANDOMIERZ'|27-600|27-600|SANDOMIERZ|Sandomierz|*|Żółkiewskiego|5|5|24|24|*|ŚWIĘTOKRZYSKIE|*|sandomierski|*|Sandomierz
A1350914|Nie znaleziono ulicy 'Żółkiewskiego w miejscowości SANDOMIERZ'|27-600|27-600|SANDOMIERZ|Sandomierz|*|Żółkiewskiego|5|5|24|24|*|ŚWIĘTOKRZYSKIE|*|sandomierski|*|Sandomierz
A1352930|Nie znaleziono ulicy 'Żółkiewskiego w miejscowości SANDOMIERZ'|27-600|27-600|SANDOMIERZ|Sandomierz|*|Żółkiewskiego|5|5|49|49|ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|sandomierski|*|Sandomierz
A10748|Nie znaleziono ulicy 'Żukowicka w miejscowości ŻUKOWICE'|67-231|67-231|ŻUKOWICE|Żukowice|*|Żukowicka|1|1|||*ŁÓDZKIE|DOLNOŚLĄSKIE|*WIELUŃSKI|głogowski|*WIERZCHLAS|Żukowice
