ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A1333013|Nazwa miejscowości jest wymagana|*27-400||*||*Rosochy||*33||*6||*||*||*|
A1376324|Nazwa miejscowości jest wymagana|*32-700||*||*Brzozowa||*20 A||*||*||*||*|
A1376325|Nazwa miejscowości jest wymagana|*34-440||*||*Szkolna||*5||*||*||*||*|
A1376327|Nazwa miejscowości jest wymagana|*34-650||*||*Zamieście||*21||*||*||*||*|
A1376494|Nazwa miejscowości jest wymagana|*||*||*Pawlikowice||*||*||*||*||*|
A1376506|Nazwa miejscowości jest wymagana|*31-225||*||*Nad Sudołem||*10||*59||*||*||*|
A1333015|Nazwa miejscowości jest wymagana|*32-620||*||*Szymanowskiego||*1-3||*13||*||*||*|
A1333019|Nazwa miejscowości jest wymagana|*48-200||*||*ks. Koziołka||*12||*10||*||*||*|
A1333094|Nazwa miejscowości jest wymagana|*32-501||*||*Szymanowskiego||*18||*||*||*||*|
A1333096|Nazwa miejscowości jest wymagana|*26-200||*||*Traugutta||*8||*14||*||*||*|
A1333097|Nazwa miejscowości jest wymagana|*98-338||*||*Zamolska||*4||*||*||*||*|
A1312544|Nazwa miejscowości jest wymagana|*41-218||*||*Kraszewskiego||*6 C||*40||*||*||*|
A1374619|Nazwa miejscowości jest wymagana|*44-200||*||*Wygledy||*15||*||*||*||*|
A1329660|Nazwa miejscowości jest wymagana|*32-593||*||*Kościuszki||*66||*||*||*||*|
A1333104|Nazwa miejscowości jest wymagana|*43-100||*||*Junaków||*42||*||*||*||*|
A1325689|Nazwa miejscowości jest wymagana|*39-200||*||*Tuwima||*7||*55||*||*||*|
A1333108|Nazwa miejscowości jest wymagana|*16-400||*||*Reja||*54||*26||*||*||*|
A1333109|Nazwa miejscowości jest wymagana|*42-290||*||*Częstochowska||*29||*||*||*||*|
A1333110|Nazwa miejscowości jest wymagana|*43-370||*||*Modrzewiowa||*4||*||*||*||*|
A1313227|Nazwa miejscowości jest wymagana|*43-100||*||*G. Morcinka||*2||*29||*||*||*|
A1333124|Nazwa miejscowości jest wymagana|*43-330||*||*Wojska Polskiego||*26||*||*||*||*|
A1333127|Nazwa miejscowości jest wymagana|*39-331||*||*||*9||*||*||*||*|
A1311116|Nazwa miejscowości jest wymagana|*||*||*Orkana||*21 g||*43||*||*||*|
A1333150|Nazwa miejscowości jest wymagana|*37-611||*||*os. Armii Krajowej||*1||*4||*||*||*|
A1333166|Nazwa miejscowości jest wymagana|*32-510||*||*Sierszańska||*48||*||*||*||*|
A1374657|Nazwa miejscowości jest wymagana|*44-300||*||*żeromskiego||*9||*13||*||*||*|
A1333184|Nazwa miejscowości jest wymagana|*32-091||*||*||*99||*||*||*||*|
A1333204|Nazwa miejscowości jest wymagana|*30-611||*||*Por. Halszki||*48||*6||*||*||*|
A1373358|Nazwa miejscowości jest wymagana|*32-600||*||*3-go Maja||*19||*18||*||*||*|
A1373364|Nazwa miejscowości jest wymagana|*32-305||*||*Sosnowa||*42||*4||*||*||*|
A1377927|Nazwa miejscowości jest wymagana|*36-053||*||*||*166||*||*||*||*|
A1373270|Nazwa miejscowości jest wymagana|*38-430||*||*Jana Pawła II||*33||*||*||*||*|
A1373279|Nazwa miejscowości jest wymagana|*34-453||*||*Sikory||*41||*||*||*||*|
A1373281|Nazwa miejscowości jest wymagana|*34-100||*||*os. M. Włodawity||*9||*11||*||*||*|
A1373282|Nazwa miejscowości jest wymagana|*||*||*Aleksandry||*5||*18||*||*||*|
A1380200|Nazwa miejscowości jest wymagana|*66-350||*||*||*||*||*||*||*|
A1380262|Nazwa miejscowości jest wymagana|*30-199||*||*Kolejowa||*11 a||*||*||*||*|
A1377563|Nazwa miejscowości jest wymagana|*32-315||*||*Kluczewska||*66||*||*||*||*|
A1377566|Nazwa miejscowości jest wymagana|*32-332||*||*Reymonta||*39||*||*||*||*|
A1377567|Nazwa miejscowości jest wymagana|*97-400||*||*oś. Dolnośląskie||*135||*41||*||*||*|
A1377568|Nazwa miejscowości jest wymagana|*39-200||*||*Gawrzyłowska||*37||*10||*||*||*|
A1377569|Nazwa miejscowości jest wymagana|*38-300||*||*Słoneczna||*12||*30||*||*||*|
A1425592|Nazwa miejscowości jest wymagana|*37-100||*||*Królowej Elżbiety||*2||*13||*||*||*|
A1425593|Nazwa miejscowości jest wymagana|*33-390||*||*||*90||*||*||*||*|
A1334759|Nazwa miejscowości jest wymagana|*32-500||*||*||*||*||*||*||*|
A1379684|Nazwa miejscowości jest wymagana|*22-100||*||*Łowiecka||*63||*||*||*||*|
A1374795|Nazwa miejscowości jest wymagana|*43-100||*||*G. Morcinka||*2||*29||*||*||*|
A1374826|Nazwa miejscowości jest wymagana|*||*||*MICKIEWICZA||*15||*51||*||*||*|
A1374829|Nazwa miejscowości jest wymagana|*||*||*JASNOGÓRSKA||*69||*||*||*||*|
A1374832|Nazwa miejscowości jest wymagana|*||*||*MICHAŁÓW||*136||*7||*||*||*|
A1374836|Nazwa miejscowości jest wymagana|*||*||*ARMII KRAJOWEJ||*28||*57||*||*||*|
A1374843|Nazwa miejscowości jest wymagana|*||*||*W. POLA||*12||*39||*||*||*|
A1374845|Nazwa miejscowości jest wymagana|*||*||*OS. STRUSIA||*4||*10||*||*||*|
A1374850|Nazwa miejscowości jest wymagana|*||*||*CIASNA||*4||*||*||*||*|
A1374855|Nazwa miejscowości jest wymagana|*||*||*ŚW. JANA||*2||*21||*||*||*|
A1374868|Nazwa miejscowości jest wymagana|*||*||*STRONIE||*180||*||*||*||*|
A1374869|Nazwa miejscowości jest wymagana|*||*||*LIPNICA MAŁA||*558A||*||*||*||*|
A1374870|Nazwa miejscowości jest wymagana|*||*||*POTEBNI||*10||*26||*||*||*|
A1374873|Nazwa miejscowości jest wymagana|*||*||*WIERZCHOSŁAWICE||*18||*||*||*||*|
A1374879|Nazwa miejscowości jest wymagana|*||*||*BOBROWSKIEGO||*15||*25||*||*||*|
A1374885|Nazwa miejscowości jest wymagana|*||*||*LAWENDOWA||*41||*||*||*||*|
A1374886|Nazwa miejscowości jest wymagana|*||*||*WESOŁA||*1||*2||*||*||*|
A1376657|Nazwa miejscowości jest wymagana|*32-500||*||*Okrzei||*13||*||*||*||*|
A1384139|Nazwa miejscowości jest wymagana|*33-351||*||*||*366||*||*||*||*|
A1384141|Nazwa miejscowości jest wymagana|*37-307||*||*||*61||*||*||*||*|
A1384142|Nazwa miejscowości jest wymagana|*33-334||*||*||*277||*||*||*||*|
A1384143|Nazwa miejscowości jest wymagana|*38-321||*||*||*421||*||*||*||*|
A1384147|Nazwa miejscowości jest wymagana|*38-300||*||*Węgierska||*50||*34||*||*||*|
A1384150|Nazwa miejscowości jest wymagana|*30-818||*||*Gersona||*10 A||*13||*||*||*|
A1384151|Nazwa miejscowości jest wymagana|*33-314||*||*||*215||*||*||*||*|
A1384152|Nazwa miejscowości jest wymagana|*43-190||*||*Kochanowskiego||*10||*25||*||*||*|
A1384176|Nazwa miejscowości jest wymagana|*32-861||*||*||*573||*||*||*||*|
A1384183|Nazwa miejscowości jest wymagana|*32-600||*||*Nad Młynówką||*18||*8||*||*||*|
A1378935|Nazwa miejscowości jest wymagana|*32-545||*||*Wesoła||*11||*||*||*||*|
A1376668|Nazwa miejscowości jest wymagana|*||*||*Piłsudskiego||*29||*22||*||*||*|
A1376675|Nazwa miejscowości jest wymagana|*||*||*Dąbrowska||*34 a||*||*||*||*|
A1376678|Nazwa miejscowości jest wymagana|*34-600||*||*Fabryczna||*1||*20||*||*||*|
A1376625|Nazwa miejscowości jest wymagana|*32-540||*||*Kościuszki||*116||*||*||*||*|
A1376629|Nazwa miejscowości jest wymagana|*34-434||*||*Jana Pawła II||*35||*||*||*||*|
A1376633|Nazwa miejscowości jest wymagana|*37-700||*||*22 Stycznia||*17||*47||*||*||*|
A1376635|Nazwa miejscowości jest wymagana|*32-020||*||*Kościuszki||*18||*||*||*||*|
A1376637|Nazwa miejscowości jest wymagana|*28-400||*||*1 Maja||*4||*||*||*||*|
A1376640|Nazwa miejscowości jest wymagana|*41-400||*||*Stawowa||*27||*15||*||*||*|
A1376641|Nazwa miejscowości jest wymagana|*32-600||*||*Hutnicza||*5||*||*||*||*|
A1376647|Nazwa miejscowości jest wymagana|*||*||*Piłsudskiego||*27||*20||*||*||*|
A1376654|Nazwa miejscowości jest wymagana|*32-425||*||*||*384||*||*||*||*|
A1376655|Nazwa miejscowości jest wymagana|*33-316||*||*||*357||*||*||*||*|
A1382780|Nazwa miejscowości jest wymagana|*||*||*os. Dywizjonu 303||*19||*26||*||*||*|
A1428736|Nazwa miejscowości jest wymagana|*37-310||*||*Komisji Edukacji Narodowe||*2||*52||*PODKARPACKIE||*||*|
A1382744|Nazwa miejscowości jest wymagana|*35-609||*||*Kombatantów||*16||*||*||*||*|
A1383010|Nazwa miejscowości jest wymagana|*32-433||*||*||*244||*||*||*||*|
A1376072|Nazwa miejscowości jest wymagana|*32-067||*||*||*||*||*||*||*|
A1384198|Nazwa miejscowości jest wymagana|*58-508||*||*Dziwiszów||*1 D||*5||*||*||*|
A1379990|Nazwa miejscowości jest wymagana|*34-653||*||*Pisarzowa||*407||*||*||*||*|
A1379502|Nazwa miejscowości jest wymagana|*||*||*Białostocka||*16||*86||*||*||*|
A1379546|Nazwa miejscowości jest wymagana|*32-500||*||*Orkana||*21 a||*29||*||*||*|
A1379547|Nazwa miejscowości jest wymagana|*43-600||*||*Moniuszki||*56||*||*||*||*|
A1330708|Nazwa miejscowości jest wymagana|*27-640||*||*Asnyka||*6||*||*||*||*|
A1376729|Nazwa miejscowości jest wymagana|*25-574||*||*Struga||*4||*28||*||*||*|
A1429698|Nazwa miejscowości jest wymagana|*||*||*Kraśnięta||*12||*||*||*||*|
A1383811|Nazwa miejscowości jest wymagana|*59-720||*||*Tomaszów Bol.143G||*4||*6||*||*||*|
A1383813|Nazwa miejscowości jest wymagana|*44-238||*||*Sportowa||*2 D||*7||*||*||*|
A1385657|Nazwa miejscowości jest wymagana|*33-200||*||*Batalionów Chłopskich||*48||*||*||*||*|
A1385658|Nazwa miejscowości jest wymagana|*08-445||*||*Krakowska||*6||*||*||*||*|
A1383722|Nazwa miejscowości jest wymagana|*37-110||*||*Biołobrzeska||*135||*||*||*||*|
A1383749|Nazwa miejscowości jest wymagana|*27-530||*||*os. Wzgórze||*2||*17||*||*||*|
A1383772|Nazwa miejscowości jest wymagana|*32-300||*||*Legionów Polskich||*38||*12||*||*||*|
A1378594|Nazwa miejscowości jest wymagana|*22-100||*||*Wolności||*9||*8||*||*||*|
A1378595|Nazwa miejscowości jest wymagana|*42-445||*||*Żarnowiecka||*36||*||*||*||*|
A1378608|Nazwa miejscowości jest wymagana|*43-382||*||*Międzyrzecka||*64||*||*||*||*|
A1378613|Nazwa miejscowości jest wymagana|*33-300||*||*św. Ducha||*3||*||*||*||*|
A1378614|Nazwa miejscowości jest wymagana|*30-199||*||*Kolejowa||*30||*||*||*||*|
A1378617|Nazwa miejscowości jest wymagana|*32-200||*||*||*72||*||*||*||*|
A1378619|Nazwa miejscowości jest wymagana|*34-471||*||*Podhalańska||*59||*||*||*||*|
A1378625|Nazwa miejscowości jest wymagana|*37-700||*||*Dworskiego||*62||*49||*||*||*|
A1378626|Nazwa miejscowości jest wymagana|*34-212||*||*||*361||*||*||*||*|
A1378629|Nazwa miejscowości jest wymagana|*34-220||*||*Kwiatowa||*6||*||*||*||*|
A1378632|Nazwa miejscowości jest wymagana|*27-200||*||*Partyzantów||*78||*||*||*||*|
A1378635|Nazwa miejscowości jest wymagana|*33-370||*||*T. Kościuszki||*19 A||*||*||*||*|
A1378636|Nazwa miejscowości jest wymagana|*32-005||*||*Malinowskiego||*7||*||*||*||*|
A1378639|Nazwa miejscowości jest wymagana|*43-300||*||*Żywiecka||*116||*1||*||*||*|
A1378640|Nazwa miejscowości jest wymagana|*30-023||*||*Mazowiecka||*84||*13||*||*||*|
A1378641|Nazwa miejscowości jest wymagana|*33-380||*||*Czarny Potok||*29||*27||*||*||*|
A1378643|Nazwa miejscowości jest wymagana|*08-110||*||*Warszawska||*190||*18||*||*||*|
A1333375|Nazwa miejscowości jest wymagana|*32-180||*||*Krzyżowa||*65||*||*||*||*|
A1381183|Nazwa miejscowości jest wymagana|*36-130||*||*||*||*||*||*||*|
A1381200|Nazwa miejscowości jest wymagana|*38-405||*||*||*224||*||*PODKARPACKIE||*||*|
A1380269|Nazwa miejscowości jest wymagana|*56-210||*||*Zamkowa||*4||*7||*||*||*|
A1380270|Nazwa miejscowości jest wymagana|*26-611||*||*Osiedlowa||*16||*1||*||*||*|
A1380273|Nazwa miejscowości jest wymagana|*34-730||*||*Zagórzan||*8||*||*||*||*|
A1380275|Nazwa miejscowości jest wymagana|*41-200||*||*Czysta||*9||*14||*||*||*|
A1380290|Nazwa miejscowości jest wymagana|*37-722||*||*||*132||*||*||*||*|
A1380292|Nazwa miejscowości jest wymagana|*31-963||*||*os. Krakowiaków||*21||*12||*||*||*|
A1380293|Nazwa miejscowości jest wymagana|*34-200||*||*Piłsudskiego||*8||*||*||*||*|
A1380295|Nazwa miejscowości jest wymagana|*38-305||*||*||*519||*||*||*||*|
A1380296|Nazwa miejscowości jest wymagana|*30-551||*||*Kalwaryjska||*94||*2||*||*||*|
A1384897|Nazwa miejscowości jest wymagana|*28-300||*||*Przemysłowa||*11c||*||*||*||*|
A1383414|Nazwa miejscowości jest wymagana|*38-606||*||*Aleksandra Fredry||*2||*||*||*||*|
A1383584|Nazwa miejscowości jest wymagana|*52-207||*||*||*||*||*||*||*|
A1385282|Nazwa miejscowości jest wymagana|*||*||*Obrońców Helu||*8a||*||*||*||*|
A1385336|Nazwa miejscowości jest wymagana|*39-400||*||*Wyspiańskiego||*7 a||*12||*||*||*|
A1392300|Nazwa miejscowości jest wymagana|*42-237||*||*Palowicka||*127||*||*||*||*|
A1392302|Nazwa miejscowości jest wymagana|*31-475||*||*Miechowity||*7||*31||*||*||*|
A1392305|Nazwa miejscowości jest wymagana|*||*||*os. Boh. Września||*66 23||*||*||*||*|
A1392387|Nazwa miejscowości jest wymagana|*30-087||*||*Zaczarowane Koło||*5||*9||*||*||*|
A1351983|Nazwa miejscowości jest wymagana|*23-251||*||*||*182 b||*9||*||*||*|
A1393106|Nazwa miejscowości jest wymagana|*||*||*I||*||*||*||*||*|
A1393115|Nazwa miejscowości jest wymagana|*||*||*A||*||*||*||*||*|
A1393311|Nazwa miejscowości jest wymagana|*||*||*a||*||*||*||*||*|
A1393310|Nazwa miejscowości jest wymagana|*||*||*77 1||*24||*||*||*||*|
A1394502|Nazwa miejscowości jest wymagana|*16-424||*||*ul.Garbas Ii||*12||*7||*||*||*|
A1351977|Nazwa miejscowości jest wymagana|*17-240||*||*Kasztanowa||*10||*||*||*||*|
A1397915|Nazwa miejscowości jest wymagana|*23-200||*||*Lipowa||*34||*||*||*||*|
A1351991|Nazwa miejscowości jest wymagana|*28-200||*||*Konstytucji 3 Maja||*12||*81||*||*||*|
A1394585|Nazwa miejscowości jest wymagana|*||*||*Dyszów||*||*||*||*||*|
A1398678|Nazwa miejscowości jest wymagana|*||*||*Mroczków Gościnny||*79||*||*ŁÓDZKIE||*||*|
A1396259|Nazwa miejscowości jest wymagana|*||*||*PCK||*9||*1||*||*||*|
A1398117|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1396609|Nazwa miejscowości jest wymagana|*30-398||*||*Toporczyków||*8||*||*||*||*|
A1397772|Nazwa miejscowości jest wymagana|*11-700||*||*Olsztyńska||*5 b||*||*||*||*|
A1397383|Nazwa miejscowości jest wymagana|*92-107||*||*Jadwigi||*8||*1||*||*||*|
A1399602|Nazwa miejscowości jest wymagana|*||*||*Bolesława Chrobrego||*8||*13||*||*||*|
A1335706|Nazwa miejscowości jest wymagana|*33-100||*||*Westerplatte||*8||*7||*||*||*|
A1396575|Nazwa miejscowości jest wymagana|*37-511||*||*||*260||*||*||*||*|
A1396599|Nazwa miejscowości jest wymagana|*59-141||*||*Krótka||*10||*4||*||*||*|
A1396601|Nazwa miejscowości jest wymagana|*32-300||*||*Strzelców Olkuskich||*1 B||*29||*||*||*|
A1396603|Nazwa miejscowości jest wymagana|*24-100||*||*Norwida||*32||*18||*||*||*|
A1396605|Nazwa miejscowości jest wymagana|*32-305||*||*E. Orzeszkowej||*9||*27||*||*||*|
A1396606|Nazwa miejscowości jest wymagana|*32-440||*||*21 Stycznia||*17||*||*||*||*|
A1396613|Nazwa miejscowości jest wymagana|*30-830||*||*Ściegiennego||*69||*143||*||*||*|
A1396316|Nazwa miejscowości jest wymagana|*34-400||*||*Królowej Jadwigi||*102||*||*||*||*|
A1397372|Nazwa miejscowości jest wymagana|*33-300||*||*Na Rurach||*41||*2||*||*||*|
A1398823|Nazwa miejscowości jest wymagana|*30-647||*||*Wysłouchów||*19||*66||*||*||*|
A1397359|Nazwa miejscowości jest wymagana|*33-130||*||*Nowa||*12||*||*||*||*|
A1397415|Nazwa miejscowości jest wymagana|*42-200||*||*Podgórna||*14||*||*||*||*|
A1397363|Nazwa miejscowości jest wymagana|*24-320||*||*Krokusowa||*1||*31||*||*||*|
A1397406|Nazwa miejscowości jest wymagana|*95-083||*||*Kościuszki||*40||*||*||*||*|
A1397388|Nazwa miejscowości jest wymagana|*43-190||*||*os. Jana Kochanowskiego||*3||*43||*||*||*|
A1397364|Nazwa miejscowości jest wymagana|*32-200||*||*Racławicka||*11||*||*||*||*|
A1397414|Nazwa miejscowości jest wymagana|*47-171||*||*Powstańców Śl.||*12||*||*||*||*|
A1397407|Nazwa miejscowości jest wymagana|*44-335||*||*Krasickiego||*3||*25||*||*||*|
A1397366|Nazwa miejscowości jest wymagana|*59-220||*||*Warmińska||*20||*8||*||*||*|
A1397402|Nazwa miejscowości jest wymagana|*37-700||*||*Wieniawskiego||*18||*1||*||*||*|
A1397385|Nazwa miejscowości jest wymagana|*41-707||*||*Brzozowa||*4 A||*13||*||*||*|
A1397389|Nazwa miejscowości jest wymagana|*28-400||*||*H. Kołłątaja||*4||*15||*||*||*|
A1397412|Nazwa miejscowości jest wymagana|*45-263||*||*mjr Hubala||*17 a||*802||*||*||*|
A1397367|Nazwa miejscowości jest wymagana|*38-323||*||*||*61||*||*||*||*|
A1397417|Nazwa miejscowości jest wymagana|*21-040||*||*Racławicka||*33||*80||*||*||*|
A1397369|Nazwa miejscowości jest wymagana|*26-930||*||*Kochanowskiego||*328||*||*||*||*|
A1397413|Nazwa miejscowości jest wymagana|*41-940||*||*gen. Jerzego Ziętka||*66/III||*9||*||*||*|
A1397409|Nazwa miejscowości jest wymagana|*41-400||*||*K. Miarki||*32||*8||*||*||*|
A1396854|Nazwa miejscowości jest wymagana|*33-122||*||*||*705||*||*||*||*|
A1396856|Nazwa miejscowości jest wymagana|*46-082||*||*Brynicka||*14||*||*||*||*|
A1396857|Nazwa miejscowości jest wymagana|*32-410||*||*os. Jagiellońskie||*6||*22||*||*||*|
A1396859|Nazwa miejscowości jest wymagana|*34-432||*||*Cyryla||*13||*||*||*||*|
A1396863|Nazwa miejscowości jest wymagana|*43-155||*||*Boh. Westerplatte||*61||*||*||*||*|
A1396874|Nazwa miejscowości jest wymagana|*32-600||*||*Dąbrowskiego||*77||*5||*||*||*|
A1396882|Nazwa miejscowości jest wymagana|*32-043||*||*Boh. Września||*8||*||*||*||*|
A1396896|Nazwa miejscowości jest wymagana|*38-533||*||*||*287||*||*||*||*|
A1396898|Nazwa miejscowości jest wymagana|*31-831||*||*Fatimska||*10||*4||*||*||*|
A1396900|Nazwa miejscowości jest wymagana|*43-155||*||*Granitowa||*35||*10||*||*||*|
A1396902|Nazwa miejscowości jest wymagana|*32-050||*||*Słoneczna||*1 d||*61||*||*||*|
A1396905|Nazwa miejscowości jest wymagana|*32-600||*||*Zwycięstwa||*107||*||*||*||*|
A1396917|Nazwa miejscowości jest wymagana|*38-305||*||*||*88||*||*||*||*|
A1398368|Nazwa miejscowości jest wymagana|*||*||*os. Boh. Września||*18||*54||*||*||*|
A1398369|Nazwa miejscowości jest wymagana|*||*||*oś Szkolne||*24||*36||*||*||*|
A1400309|Nazwa miejscowości jest wymagana|*||*||*Avenue J.F.Kenedy||*29||*||*||*||*|
A1397336|Nazwa miejscowości jest wymagana|*||*||*Diamentowa||*3||*24||*||*||*|
A1397373|Nazwa miejscowości jest wymagana|*33-300||*||*Klasztorna||*28||*79||*||*||*|
A1403002|Nazwa miejscowości jest wymagana|*||*||*Al. Jana Pawła II||*61||*||*||*||*|
A1401749|Nazwa miejscowości jest wymagana|*59-700||*||*Ogrodowa||*4||*3||*||*||*|
A1405464|Nazwa miejscowości jest wymagana|*50-437||*||*Kościuszki||*178||*2||*||*||*|
A1405475|Nazwa miejscowości jest wymagana|*01-633||*||*Gdańska||*27||*31||*||*||*|
A1396393|Nazwa miejscowości jest wymagana|*32-432||*||*||*853||*||*||*||*|
A1403617|Nazwa miejscowości jest wymagana|*||*||*Starowiejska||*28||*||*||*||*|
A1405216|Nazwa miejscowości jest wymagana|*28-100||*||*Janusz Korczaka||*40||*||*||*||*|
A1397381|Nazwa miejscowości jest wymagana|*33-380||*||*Polany||*30||*||*||*||*|
A1401418|Nazwa miejscowości jest wymagana|*34-220||*||*Wolności||*193||*||*||*||*|
A1403822|Nazwa miejscowości jest wymagana|*31-231||*||*Siewna||*21||*33||*||*||*|
A1397376|Nazwa miejscowości jest wymagana|*34-103||*||*||*62||*||*||*||*|
A1397377|Nazwa miejscowości jest wymagana|*33-180||*||*||*39||*||*||*||*|
A1397379|Nazwa miejscowości jest wymagana|*36-050||*||*Piękosiów||*19||*||*||*||*|
A1397397|Nazwa miejscowości jest wymagana|*42-200||*||*Jana Pawła II||*69||*11||*||*||*|
A1397380|Nazwa miejscowości jest wymagana|*32-040||*||*Fr. Bielowicza||*66||*||*||*||*|
A1399062|Nazwa miejscowości jest wymagana|*36-213||*||*||*769||*||*||*||*|
A1399063|Nazwa miejscowości jest wymagana|*38-400||*||*Łukasiewicza||*25||*28||*||*||*|
A1399068|Nazwa miejscowości jest wymagana|*41-174||*||*Katowicka||*60 a||*5||*||*||*|
A1398842|Nazwa miejscowości jest wymagana|*59-730||*||*Kościelna||*10||*4||*||*||*|
A1406146|Nazwa miejscowości jest wymagana|*28-530||*||*Kanonijska||*7||*||*||*||*|
A1406311|Nazwa miejscowości jest wymagana|*56-400||*||*||*||*||*||*||*|
A1404146|Nazwa miejscowości jest wymagana|*32-084||*||*||*||*||*||*||*|
A1409922|Nazwa miejscowości jest wymagana|*33-300||*||*Lachów Sądeckich||*14||*||*||*||*|
A1406541|Nazwa miejscowości jest wymagana|*32-600||*||*Dworcowa||*6||*5||*||*||*|
A1405167|Nazwa miejscowości jest wymagana|*31-842||*||*os. Kazimierzowskie||*20||*8||*||*||*|
A1397392|Nazwa miejscowości jest wymagana|*32-005||*||*Brzozowa||*11||*||*||*||*|
A1404994|Nazwa miejscowości jest wymagana|*67-200||*||*Brzoskwiniowa||*74||*||*||*||*|
A1405005|Nazwa miejscowości jest wymagana|*40-748||*||*Norblina||*46||*||*||*||*|
A1405062|Nazwa miejscowości jest wymagana|*30-428||*||*Zdunów||*40 a||*||*||*||*|
A1407762|Nazwa miejscowości jest wymagana|*31-324||*||*Bukietowa||*13||*||*||*||*|
A1315104|Nazwa miejscowości jest wymagana|*44-300||*||*Cicha||*16||*||*||*||*|
A1419377|Nazwa miejscowości jest wymagana|*33-386||*||*Gostwica||*194||*||*||*||*|
A1466470|Nazwa miejscowości jest wymagana|*||*||*Siemiradzkiego||*6||*6a||*||*||*|
A1466508|Nazwa miejscowości jest wymagana|*||*||*Głowackiego||*65||*||*||*||*|
A1466539|Nazwa miejscowości jest wymagana|*||*||*Kwiatowa||*4||*||*||*||*|
A1420176|Nazwa miejscowości jest wymagana|*31-939||*||*os.Kolorowe||*9||*54||*||*||*|
A1422415|Nazwa miejscowości jest wymagana|*32-091||*||*||*99||*||*||*||*|
A1420812|Nazwa miejscowości jest wymagana|*||*||*Barwołd Dolny||*17||*||*||*||*|
A1418688|Nazwa miejscowości jest wymagana|*59-300||*||*Orzeszkowej||*7||*3||*||*||*|
A1422959|Nazwa miejscowości jest wymagana|*38-504||*||*||*158||*||*||*||*|
A1422960|Nazwa miejscowości jest wymagana|*30-838||*||*Barbary||*14||*51||*||*||*|
A1422970|Nazwa miejscowości jest wymagana|*33-300||*||*Partyzantów||*5||*10||*||*||*|
A1411871|Nazwa miejscowości jest wymagana|*59-724||*||*jodłowa||*7||*5||*||*||*|
A1420828|Nazwa miejscowości jest wymagana|*38-500||*||*Zamkowa||*26||*3||*||*||*|
A1420218|Nazwa miejscowości jest wymagana|*32-043||*||*Szewska||*6||*||*||*||*|
A1420220|Nazwa miejscowości jest wymagana|*33-300||*||*Paderewskiego||*63||*||*||*||*|
A1420221|Nazwa miejscowości jest wymagana|*35-508||*||*Starzyńskiego||*9||*13||*||*||*|
A1420223|Nazwa miejscowości jest wymagana|*40-887||*||*Ułańska||*11||*201||*||*||*|
A1420229|Nazwa miejscowości jest wymagana|*41-219||*||*11 Listopada||*183||*124||*||*||*|
A1420230|Nazwa miejscowości jest wymagana|*30-698||*||*Orszańska||*42||*||*||*||*|
A1420232|Nazwa miejscowości jest wymagana|*30-023||*||*Mazowiecka||*102||*11||*||*||*|
A1420235|Nazwa miejscowości jest wymagana|*66-400||*||*Janockiego||*39||*||*||*||*|
A1420239|Nazwa miejscowości jest wymagana|*28-230||*||*Królowej Jadwigi||*5||*13||*||*||*|
A1420240|Nazwa miejscowości jest wymagana|*34-200||*||*os. Beskidzkie||*10||*27||*||*||*|
A1420242|Nazwa miejscowości jest wymagana|*25-435||*||*Ćwiklińskiej||*9||*57||*||*||*|
A1313098|Nazwa miejscowości jest wymagana|*22-100||*||*Szpitalna||*15||*||*||*||*|
A1420243|Nazwa miejscowości jest wymagana|*29-105||*||*1 Maja||*7||*||*||*||*|
A1420244|Nazwa miejscowości jest wymagana|*33-350||*||*Nadbrzeżna||*30||*||*||*||*|
A1420245|Nazwa miejscowości jest wymagana|*99-300||*||*Jesienna||*107||*||*||*||*|
A1420246|Nazwa miejscowości jest wymagana|*38-333||*||*||*347||*||*||*||*|
A1420253|Nazwa miejscowości jest wymagana|*39-300||*||*Pisarka||*13||*4||*||*||*|
A1420258|Nazwa miejscowości jest wymagana|*30-857||*||*Dusia Góra||*37||*16||*||*||*|
A1420260|Nazwa miejscowości jest wymagana|*30-864||*||*Mała Góra||*16||*6||*||*||*|
A1420261|Nazwa miejscowości jest wymagana|*47-480||*||*Parkowa||*10||*||*||*||*|
A1420263|Nazwa miejscowości jest wymagana|*30-363||*||*Szafrana||*5||*54||*||*||*|
A1420279|Nazwa miejscowości jest wymagana|*31-952||*||*os. Urocze||*5||*48||*||*||*|
A1420280|Nazwa miejscowości jest wymagana|*37-403||*||*Wolności||*412||*||*||*||*|
A1420281|Nazwa miejscowości jest wymagana|*95-080||*||*Molenda||*5||*3||*||*||*|
A1420282|Nazwa miejscowości jest wymagana|*38-200||*||*Wincentego Pola||*2||*18||*||*||*|
A1420283|Nazwa miejscowości jest wymagana|*34-500||*||*Szkolna||*4||*||*||*||*|
A1420284|Nazwa miejscowości jest wymagana|*26-230||*||*Krakowska||*15||*||*||*||*|
A1420285|Nazwa miejscowości jest wymagana|*44-304||*||*L. Teligi||*75||*||*||*||*|
